,0
168282,49
168283,49
168284,48
168285,48
168286,49
168287,49
168288,50
168289,51
168290,52
168291,52
168292,52
168293,51
168294,50
168295,48
168296,45
168297,38
168298,28
168299,4
168300,153
168301,166
168302,176
168303,180
168304,185
168305,189
168306,192
168307,194
168308,195
168309,196
168310,197
168311,197
168312,197
168313,197
168314,196
168315,194
168316,193
168317,192
168318,191
168319,188
168320,185
168321,181
168322,177
168323,170
168324,161
168325,142
168326,17
168327,32
168328,40
168329,47
168330,50
168331,52
168332,53
168333,53
168334,52
168335,50
168336,47
168337,41
168338,35
168339,25
168340,7
168341,146
168342,160
168343,167
168344,174
168345,178
168346,181
168347,183
168348,185
168349,186
168350,188
168351,189
168352,189
168353,189
168354,189
168355,188
168356,186
168357,183
168358,180
168359,174
168360,164
168361,145
168362,21
168363,38
168364,48
168365,54
168366,59
168367,63
168368,65
168369,67
168370,68
168371,68
168372,68
168373,67
168374,66
168375,66
168376,65
168377,65
168378,64
168379,64
168380,64
168381,63
168382,63
168383,63
168384,62
168385,62
168386,61
168387,60
168388,59
168389,58
168390,57
168391,55
168392,53
168393,50
168394,48
168395,42
168396,35
168397,20
168398,145
168399,163
168400,175
168401,181
168402,187
168403,192
168404,194
168405,196
168406,197
168407,199
168408,200
168409,201
168410,201
168411,200
168412,199
168413,198
168414,196
168415,194
168416,193
168417,190
168418,185
168419,180
168420,175
168421,164
168422,146
168423,21
168424,38
168425,48
168426,52
168427,56
168428,59
168429,61
168430,63
168431,64
168432,63
168433,61
168434,58
168435,55
168436,51
168437,46
168438,36
168439,23
168440,133
168441,157
168442,167
168443,176
168444,181
168445,186
168446,191
168447,193
168448,195
168449,196
168450,197
168451,197
168452,197
168453,197
168454,196
168455,195
168456,193
168457,189
168458,183
168459,177
168460,165
168461,144
168462,27
168463,43
168464,52
168465,58
168466,63
168467,65
168468,67
168469,67
168470,67
168471,67
168472,67
168473,67
168474,68
168475,68
168476,68
168477,68
168478,69
168479,69
168480,70
168481,70
168482,70
168483,70
168484,69
168485,68
168486,67
168487,66
168488,64
168489,61
168490,56
168491,52
168492,46
168493,34
168494,9
168495,157
168496,171
168497,180
168498,186
168499,191
168500,194
168501,196
168502,198
168503,200
168504,202
168505,203
168506,204
168507,205
168508,204
168509,203
168510,201
168511,199
168512,197
168513,194
168514,191
168515,185
168516,179
168517,168
168518,149
168519,22
168520,41
168521,51
168522,57
168523,62
168524,65
168525,66
168526,67
168527,67
168528,67
168529,67
168530,65
168531,63
168532,59
168533,54
168534,49
168535,41
168536,29
168537,128
168538,156
168539,169
168540,178
168541,184
168542,189
168543,193
168544,195
168545,197
168546,198
168547,199
168548,200
168549,201
168550,200
168551,200
168552,198
168553,196
168554,194
168555,189
168556,182
168557,174
168558,157
168559,18
168560,39
168561,50
168562,55
168563,60
168564,64
168565,65
168566,67
168567,69
168568,70
168569,71
168570,72
168571,73
168572,74
168573,74
168574,75
168575,75
168576,75
168577,75
168578,74
168579,72
168580,71
168581,69
168582,66
168583,64
168584,58
168585,52
168586,44
168587,30
168588,137
168589,164
168590,176
168591,183
168592,189
168593,193
168594,196
168595,198
168596,199
168597,201
168598,201
168599,202
168600,202
168601,202
168602,201
168603,200
168604,198
168605,197
168606,194
168607,192
168608,186
168609,180
168610,169
168611,150
168612,22
168613,41
168614,51
168615,57
168616,63
168617,65
168618,67
168619,68
168620,69
168621,68
168622,67
168623,65
168624,63
168625,59
168626,54
168627,49
168628,41
168629,29
168630,129
168631,160
168632,173
168633,181
168634,186
168635,192
168636,194
168637,196
168638,198
168639,199
168640,201
168641,201
168642,201
168643,201
168644,199
168645,197
168646,195
168647,192
168648,186
168649,179
168650,167
168651,145
168652,23
168653,39
168654,49
168655,55
168656,61
168657,65
168658,67
168659,69
168660,70
168661,71
168662,73
168663,74
168664,75
168665,76
168666,76
168667,76
168668,75
168669,73
168670,71
168671,69
168672,67
168673,64
168674,59
168675,53
168676,45
168677,29
168678,144
168679,166
168680,177
168681,183
168682,188
168683,192
168684,194
168685,196
168686,198
168687,199
168688,201
168689,202
168690,202
168691,202
168692,200
168693,198
168694,195
168695,192
168696,185
168697,178
168698,164
168699,0
168700,37
168701,50
168702,58
168703,64
168704,66
168705,68
168706,69
168707,69
168708,69
168709,68
168710,67
168711,65
168712,62
168713,57
168714,52
168715,46
168716,33
168717,128
168718,162
168719,176
168720,183
168721,189
168722,193
168723,196
168724,198
168725,200
168726,202
168727,202
168728,202
168729,201
168730,200
168731,198
168732,195
168733,192
168734,186
168735,178
168736,165
168737,139
168738,28
168739,41
168740,50
168741,55
168742,61
168743,64
168744,66
168745,68
168746,70
168747,71
168748,72
168749,73
168750,74
168751,74
168752,73
168753,72
168754,71
168755,69
168756,67
168757,64
168758,59
168759,53
168760,46
168761,34
168762,7
168763,157
168764,171
168765,180
168766,186
168767,192
168768,195
168769,197
168770,199
168771,200
168772,200
168773,200
168774,200
168775,199
168776,198
168777,197
168778,195
168779,193
168780,189
168781,183
168782,176
168783,163
168784,136
168785,31
168786,44
168787,52
168788,57
168789,62
168790,65
168791,67
168792,69
168793,69
168794,70
168795,69
168796,68
168797,66
168798,64
168799,57
168800,50
168801,37
168802,6
168803,161
168804,176
168805,182
168806,188
168807,192
168808,194
168809,196
168810,196
168811,196
168812,195
168813,194
168814,192
168815,189
168816,184
168817,179
168818,171
168819,158
168820,130
168821,26
168822,37
168823,46
168824,51
168825,55
168826,58
168827,62
168828,64
168829,66
168830,67
168831,68
168832,69
168833,70
168834,70
168835,69
168836,68
168837,66
168838,64
168839,60
168840,55
168841,50
168842,42
168843,32
168844,8
168845,152
168846,167
168847,178
168848,184
168849,190
168850,194
168851,196
168852,197
168853,199
168854,200
168855,201
168856,201
168857,201
168858,200
168859,198
168860,196
168861,194
168862,191
168863,185
168864,179
168865,170
168866,156
168867,8
168868,34
168869,46
168870,52
168871,57
168872,61
168873,64
168874,65
168875,65
168876,65
168877,64
168878,61
168879,57
168880,52
168881,46
168882,36
168883,18
168884,146
168885,162
168886,172
168887,178
168888,180
168889,182
168890,183
168891,182
168892,181
168893,179
168894,176
168895,170
168896,162
168897,148
168898,9
168899,30
168900,38
168901,45
168902,49
168903,52
168904,54
168905,57
168906,59
168907,61
168908,64
168909,65
168910,66
168911,67
168912,68
168913,69
168914,69
168915,68
168916,67
168917,65
168918,61
168919,56
168920,50
168921,39
168922,22
168923,146
168924,165
168925,177
168926,184
168927,190
168928,193
168929,195
168930,197
168931,198
168932,200
168933,200
168934,201
168935,201
168936,201
168937,200
168938,199
168939,198
168940,196
168941,194
168942,192
168943,188
168944,183
168945,177
168946,168
168947,152
168948,12
168949,33
168950,43
168951,50
168952,53
168953,56
168954,57
168955,56
168956,55
168957,53
168958,50
168959,46
168960,38
168961,30
168962,15
168963,140
168964,155
168965,162
168966,166
168967,167
168968,167
168969,165
168970,162
168971,157
168972,147
168973,0
168974,20
168975,33
168976,40
168977,48
168978,51
168979,54
168980,56
168981,59
168982,61
168983,64
168984,65
168985,66
168986,68
168987,69
168988,70
168989,71
168990,71
168991,71
168992,70
168993,69
168994,68
168995,66
168996,62
168997,57
168998,51
168999,41
169000,24
169001,147
169002,167
169003,177
169004,183
169005,188
169006,192
169007,194
169008,196
169009,198
169010,199
169011,200
169012,201
169013,202
169014,202
169015,202
169016,201
169017,201
169018,200
169019,199
169020,197
169021,195
169022,193
169023,188
169024,183
169025,177
169026,168
169027,155
169028,128
169029,22
169030,32
169031,34
169032,35
169033,34
169034,33
169035,30
169036,24
169037,18
169038,6
169039,136
169040,146
169041,150
169042,151
169043,150
169044,147
169045,139
169046,4
169047,20
169048,31
169049,37
169050,44
169051,49
169052,52
169053,56
169054,59
169055,62
169056,64
169057,65
169058,65
169059,66
169060,67
169061,68
169062,69
169063,71
169064,71
169065,72
169066,72
169067,72
169068,71
169069,70
169070,68
169071,66
169072,63
169073,58
169074,53
169075,45
169076,33
169077,5
169078,156
169079,168
169080,177
169081,181
169082,185
169083,188
169084,191
169085,193
169086,194
169087,195
169088,196
169089,197
169090,198
169091,198
169092,199
169093,199
169094,199
169095,199
169096,198
169097,198
169098,196
169099,195
169100,193
169101,189
169102,185
169103,181
169104,178
169105,174
169106,171
169107,168
169108,166
169109,165
169110,166
169111,167
169112,169
169113,171
169114,171
169115,171
169116,170
169117,167
169118,163
169119,157
169120,144
169121,12
169122,31
169123,40
169124,48
169125,53
169126,57
169127,61
169128,64
169129,66
169130,68
169131,69
169132,70
169133,71
169134,71
169135,71
169136,72
169137,72
169138,72
169139,72
169140,71
169141,70
169142,70
169143,68
169144,67
169145,66
169146,64
169147,61
169148,57
169149,53
169150,49
169151,42
169152,34
169153,21
169154,134
169155,156
169156,167
169157,176
169158,181
169159,186
169160,190
169161,192
169162,194
169163,195
169164,196
169165,196
169166,197
169167,197
169168,197
169169,197
169170,196
169171,196
169172,195
169173,194
169174,193
169175,193
169176,193
169177,192
169178,192
169179,190
169180,188
169181,185
169182,183
169183,181
169184,180
169185,179
169186,178
169187,177
169188,176
169189,173
169190,171
169191,168
169192,165
169193,161
169194,154
169195,138
169196,18
169197,34
169198,44
169199,51
169200,55
169201,60
169202,64
169203,66
169204,68
169205,69
169206,70
169207,71
169208,72
169209,72
169210,73
169211,73
169212,73
169213,72
169214,72
169215,71
169216,71
169217,70
169218,69
169219,67
169220,66
169221,64
169222,61
169223,56
169224,52
169225,47
169226,38
169227,23
169228,140
169229,163
169230,175
169231,182
169232,187
169233,192
169234,193
169235,195
169236,196
169237,197
169238,197
169239,197
169240,197
169241,197
169242,196
169243,195
169244,194
169245,193
169246,193
169247,193
169248,194
169249,194
169250,193
169251,193
169252,192
169253,190
169254,189
169255,188
169256,187
169257,185
169258,182
169259,180
169260,177
169261,172
169262,167
169263,162
169264,157
169265,147
169266,129
169267,19
169268,33
169269,42
169270,49
169271,53
169272,57
169273,60
169274,64
169275,65
169276,67
169277,68
169278,70
169279,71
169280,71
169281,72
169282,72
169283,72
169284,71
169285,71
169286,71
169287,70
169288,69
169289,69
169290,67
169291,66
169292,65
169293,63
169294,60
169295,56
169296,52
169297,48
169298,39
169299,26
169300,137
169301,162
169302,175
169303,181
169304,187
169305,192
169306,194
169307,196
169308,198
169309,199
169310,200
169311,200
169312,200
169313,199
169314,198
169315,197
169316,195
169317,194
169318,193
169319,193
169320,193
169321,193
169322,193
169323,193
169324,192
169325,192
169326,188
169327,186
169328,184
169329,181
169330,176
169331,166
169332,156
169333,145
169334,1
169335,20
169336,31
169337,34
169338,37
169339,41
169340,48
169341,52
169342,54
169343,56
169344,59
169345,62
169346,64
169347,65
169348,65
169349,67
169350,67
169351,67
169352,67
169353,67
169354,67
169355,66
169356,66
169357,65
169358,65
169359,64
169360,63
169361,62
169362,62
169363,60
169364,59
169365,58
169366,56
169367,52
169368,48
169369,41
169370,32
169371,8
169372,154
169373,167
169374,176
169375,182
169376,186
169377,190
169378,193
169379,194
169380,194
169381,194
169382,195
169383,195
169384,194
169385,194
169386,193
169387,193
169388,192
169389,192
169390,191
169391,191
169392,191
169393,190
169394,190
169395,188
169396,186
169397,184
169398,184
169399,181
169400,177
169401,174
169402,170
169403,161
169404,133
169405,17
169406,22
169407,33
169408,42
169409,45
169410,45
169411,48
169412,51
169413,52
169414,53
169415,54
169416,56
169417,57
169418,59
169419,60
169420,62
169421,63
169422,64
169423,64
169424,64
169425,64
169426,63
169427,61
169428,60
169429,59
169430,57
169431,55
169432,54
169433,53
169434,51
169435,49
169436,48
169437,47
169438,43
169439,38
169440,33
169441,21
169442,133
169443,153
169444,163
169445,171
169446,177
169447,179
169448,182
169449,185
169450,188
169451,189
169452,190
169453,192
169454,192
169455,192
169456,191
169457,191
169458,190
169459,189
169460,188
169461,187
169462,186
169463,184
169464,182
169465,180
169466,178
169467,177
169468,174
169469,169
169470,166
169471,164
169472,160
169473,149
169474,145
169475,133
169476,15
169477,21
169478,29
169479,36
169480,40
169481,43
169482,48
169483,50
169484,53
169485,56
169486,56
169487,56
169488,58
169489,59
169490,58
169491,57
169492,57
169493,54
169494,53
169495,52
169496,51
169497,49
169498,49
169499,49
169500,48
169501,45
169502,44
169503,42
169504,38
169505,35
169506,34
169507,29
169508,16
169509,8
169510,9
169511,139
169512,153
169513,158
169514,163
169515,169
169516,170
169517,172
169518,176
169519,179
169520,176
169521,176
169522,179
169523,179
169524,176
169525,177
169526,179
169527,177
169528,175
169529,177
169530,177
169531,175
169532,173
169533,176
169534,176
169535,170
169536,167
169537,168
169538,165
169539,159
169540,151
169541,153
169542,147
169543,15
169544,19
169545,10
169546,23
169547,32
169548,25
169549,14
169550,26
169551,36
169552,31
169553,22
169554,35
169555,44
169556,40
169557,38
169558,46
169559,49
169560,45
169561,44
169562,48
169563,46
169564,42
169565,43
169566,44
169567,39
169568,37
169569,40
169570,38
169571,33
169572,33
169573,33
169574,32
169575,30
169576,21
169577,11
169578,12
169579,132
169580,151
169581,153
169582,154
169583,161
169584,162
169585,163
169586,162
169587,162
169588,165
169589,165
169590,161
169591,160
169592,163
169593,163
169594,158
169595,162
169596,165
169597,160
169598,160
169599,162
169600,159
169601,157
169602,161
169603,161
169604,151
169605,144
169606,152
169607,156
169608,140
169609,128
169610,140
169611,139
169612,130
169613,7
169614,2
169615,5
169616,16
169617,14
169618,7
169619,17
169620,17
169621,16
169622,24
169623,22
169624,19
169625,23
169626,29
169627,22
169628,12
169629,21
169630,24
169631,18
169632,17
169633,20
169634,20
169635,18
169636,19
169637,12
169638,4
169639,18
169640,25
169641,18
169642,3
169643,22
169644,27
169645,10
169646,130
169647,20
169648,20
169649,0
169650,141
169651,16
169652,15
169653,149
169654,144
169655,9
169656,3
169657,149
169658,152
169659,133
169660,134
169661,151
169662,150
169663,135
169664,138
169665,146
169666,142
169667,5
169668,132
169669,145
169670,130
169671,1
169672,139
169673,144
169674,138
169675,136
169676,138
169677,141
169678,145
169679,140
169680,3
169681,2
169682,139
169683,131
169684,14
169685,129
169686,136
169687,18
169688,16
169689,139
169690,139
169691,14
169692,17
169693,140
169694,140
169695,18
169696,20
169697,4
169698,4
169699,19
169700,24
169701,0
169702,131
169703,23
169704,21
169705,134
169706,137
169707,12
169708,129
169709,152
169710,150
169711,129
169712,139
169713,160
169714,157
169715,130
169716,4
169717,143
169718,1
169719,24
169720,23
169721,3
169722,2
169723,19
169724,16
169725,143
169726,140
169727,17
169728,131
169729,158
169730,144
169731,7
169732,145
169733,151
169734,142
169735,8
169736,128
169737,141
169738,5
169739,23
169740,17
169741,140
169742,16
169743,24
169744,129
169745,139
169746,16
169747,8
169748,144
169749,145
169750,134
169751,7
169752,2
169753,147
169754,129
169755,18
169756,135
169757,132
169758,28
169759,20
169760,138
169761,19
169762,28
169763,132
169764,143
169765,13
169766,13
169767,149
169768,147
169769,2
169770,132
169771,148
169772,139
169773,19
169774,130
169775,143
169776,19
169777,16
169778,144
169779,129
169780,20
169781,0
169782,145
169783,15
169784,25
169785,1
